countInDegree Node Time
countNeighbors 453 10
countNeighbors 417 12
countNeighbors 1665 14
countNeighbors 2730 11
countNeighbors 1740 11
countNeighbors 1290 14
countNeighbors 339 14
countNeighbors 2016 16
countNeighbors 315 18
countNeighbors 1179 11
countNeighbors 1170 11
countNeighbors 1716 10
countNeighbors 843 10
countNeighbors 1890 7
countNeighbors 1107 9
countNeighbors 525 8
countNeighbors 768 7
countNeighbors 2745 6
countNeighbors 486 9
countNeighbors 1275 8
countNeighbors 1293 6
countNeighbors 534 5
countNeighbors 726 10
countNeighbors 1464 10
countNeighbors 240 7
countNeighbors 2085 6
countNeighbors 618 8
countNeighbors 2028 7
countNeighbors 1581 9
countNeighbors 6 9
countNeighbors 2478 8
countNeighbors 1209 9
countNeighbors 2862 9
countNeighbors 1593 11
countNeighbors 690 10
countNeighbors 2052 9
countNeighbors 1548 7
countNeighbors 2997 7
countNeighbors 36 7
countNeighbors 141 9
countNeighbors 1509 8
countNeighbors 363 9
countNeighbors 861 9
countNeighbors 2271 9
countNeighbors 711 10
countNeighbors 2868 10
countNeighbors 2409 9
countNeighbors 2031 14
countNeighbors 873 9
countNeighbors 579 8
countNeighbors 438 8
countNeighbors 1830 7
countNeighbors 1731 9
countNeighbors 285 9
countNeighbors 2526 9
countNeighbors 2520 8
countNeighbors 2766 6
countNeighbors 2508 9
countNeighbors 2181 6
countNeighbors 2355 7
countNeighbors 2088 7
countNeighbors 597 10
countNeighbors 1035 10
countNeighbors 630 8
countNeighbors 2850 9
countNeighbors 762 7
countNeighbors 2304 8
countNeighbors 951 5
countNeighbors 2922 6
countNeighbors 1692 5
countNeighbors 2337 6
countNeighbors 1380 6
countNeighbors 543 6
countNeighbors 1029 6
countNeighbors 720 6
countNeighbors 1812 5
countNeighbors 750 5
countNeighbors 1971 5
countNeighbors 1008 5
countNeighbors 30 8
countNeighbors 1413 7
countNeighbors 2952 9
countNeighbors 2586 8
countNeighbors 2292 8
countNeighbors 2343 8
countNeighbors 1908 9
countNeighbors 387 11
countNeighbors 297 11
countNeighbors 210 6
countNeighbors 552 5
countNeighbors 516 7
countNeighbors 489 8
countNeighbors 1254 8
countNeighbors 2217 9
countNeighbors 51 9
countNeighbors 150 6
countNeighbors 576 7
countNeighbors 1386 7
countNeighbors 1989 11
countNeighbors 1959 6
countNeighbors 1614 6
countNeighbors 1188 5
countNeighbors 2367 5
countNeighbors 2469 5
countNeighbors 1572 7
countNeighbors 2316 5
countNeighbors 2784 5
countNeighbors 255 9
countNeighbors 804 10
countNeighbors 381 9
countNeighbors 2094 8
countNeighbors 2592 8
countNeighbors 1152 8
countNeighbors 1788 8
countNeighbors 2535 8
countNeighbors 375 7
countNeighbors 756 9
countNeighbors 987 6
countNeighbors 1797 7
countNeighbors 2811 8
countNeighbors 2142 6
countNeighbors 18 8
countNeighbors 1770 8
countNeighbors 1278 5
countNeighbors 684 5
countNeighbors 882 8
countNeighbors 237 6
countNeighbors 921 7
countNeighbors 1611 6
countNeighbors 1281 8
countNeighbors 471 7
countNeighbors 2925 5
countNeighbors 702 7
countNeighbors 2979 5
countNeighbors 2880 5
countNeighbors 1560 5
countNeighbors 2280 5
countNeighbors 1530 6
countNeighbors 414 6
countNeighbors 675 8
countNeighbors 132 7
countNeighbors 2541 7
countNeighbors 1137 7
countNeighbors 2637 7
countNeighbors 909 7
countNeighbors 2946 8
countNeighbors 2889 6
countNeighbors 306 7
countNeighbors 2928 6
countNeighbors 2826 7
countNeighbors 1794 9
countNeighbors 1725 8
countNeighbors 2163 7
countNeighbors 2352 6
countNeighbors 1482 8
countNeighbors 1674 7
countNeighbors 519 7
countNeighbors 2226 7
countNeighbors 450 8
countNeighbors 2724 7
countNeighbors 2976 7
countNeighbors 606 8
countNeighbors 558 7
countNeighbors 1896 17
countNeighbors 2607 7
countNeighbors 48 7
countNeighbors 2502 8
countNeighbors 648 7
countNeighbors 852 7
countNeighbors 1239 6
countNeighbors 1629 5
countNeighbors 1308 5
countNeighbors 1323 8
countNeighbors 2514 8
countNeighbors 2769 7
countNeighbors 165 8
countNeighbors 945 5
countNeighbors 657 5
countNeighbors 2382 5
countNeighbors 1938 4
countNeighbors 2511 6
countNeighbors 108 4
countNeighbors 1899 9
countNeighbors 2715 8
countNeighbors 738 5
countNeighbors 1257 5
countNeighbors 198 6
countNeighbors 2070 5
countNeighbors 2046 5
countNeighbors 2538 5
countNeighbors 1167 6
countNeighbors 288 5
countNeighbors 1650 5
countNeighbors 2886 5
countNeighbors 840 6
countNeighbors 2274 7
countNeighbors 1851 7
countNeighbors 1710 4
countNeighbors 1809 4
countNeighbors 600 5
countNeighbors 990 5
countNeighbors 183 5
countNeighbors 1434 5
countNeighbors 2808 5
countNeighbors 2565 4
countNeighbors 1524 5
countNeighbors 2649 5
countNeighbors 1206 5
countNeighbors 825 5
countNeighbors 2529 5
countNeighbors 342 6
countNeighbors 2595 4
countNeighbors 2178 4
countNeighbors 1104 5
countNeighbors 2751 10
countNeighbors 1203 8
countNeighbors 78 7
countNeighbors 1446 6
countNeighbors 930 7
countNeighbors 2190 7
countNeighbors 2349 6
countNeighbors 126 7
countNeighbors 420 7
countNeighbors 2940 6
countNeighbors 765 6
countNeighbors 2214 7
countNeighbors 1860 5
countNeighbors 981 5
countNeighbors 321 9
countNeighbors 858 7
countNeighbors 942 8
countNeighbors 153 8
countNeighbors 2949 7
countNeighbors 2160 7
countNeighbors 2913 7
countNeighbors 2208 5
countNeighbors 1527 5
countNeighbors 2040 6
countNeighbors 729 5
countNeighbors 336 10
countNeighbors 1026 8
countNeighbors 366 8
countNeighbors 540 8
countNeighbors 2460 7
countNeighbors 573 7
countNeighbors 1587 7
countNeighbors 2103 6
countNeighbors 2256 7
countNeighbors 780 7
countNeighbors 2964 6
countNeighbors 300 7
countNeighbors 207 7
countNeighbors 2235 10
countNeighbors 1734 7
countNeighbors 222 6
countNeighbors 2739 7
countNeighbors 1626 28
countNeighbors 1911 8
countNeighbors 2856 7
countNeighbors 2130 7
countNeighbors 588 7
countNeighbors 2109 6
countNeighbors 2493 7
countNeighbors 1284 7
countNeighbors 663 7
countNeighbors 135 7
countNeighbors 585 7
countNeighbors 645 7
countNeighbors 528 8
countNeighbors 378 6
countNeighbors 2397 7
countNeighbors 117 6
countNeighbors 894 6
countNeighbors 2721 12
countNeighbors 1521 5
countNeighbors 2196 4
countNeighbors 102 4
countNeighbors 1746 4
countNeighbors 1584 8
countNeighbors 1002 7
countNeighbors 2844 7
countNeighbors 624 4
countNeighbors 753 4
countNeighbors 1506 4
countNeighbors 2121 5
countNeighbors 234 4
countNeighbors 1287 5
countNeighbors 2373 5
countNeighbors 1065 4
countNeighbors 357 4
countNeighbors 789 4
countNeighbors 219 5
countNeighbors 54 7
countNeighbors 696 7
countNeighbors 651 5
countNeighbors 1200 4
countNeighbors 1866 4
countNeighbors 2463 5
countNeighbors 1401 4
countNeighbors 411 5
countNeighbors 90 6
countNeighbors 1599 6
countNeighbors 2817 7
countNeighbors 1680 7
countNeighbors 0 6
countNeighbors 687 4
countNeighbors 2364 4
countNeighbors 1362 4
countNeighbors 1590 6
countNeighbors 783 6
countNeighbors 465 6
countNeighbors 1656 7
countNeighbors 2391 8
countNeighbors 2802 7
countNeighbors 1785 6
countNeighbors 2475 7
countNeighbors 1098 6
countNeighbors 1221 6
countNeighbors 2973 5
countNeighbors 2202 6
countNeighbors 876 6
countNeighbors 591 5
countNeighbors 312 4
countNeighbors 2022 4
countNeighbors 2553 4
countNeighbors 2250 4
countNeighbors 1488 4
countNeighbors 792 3
countNeighbors 2166 3
countNeighbors 351 3
countNeighbors 1893 4
countNeighbors 2454 5
countNeighbors 2823 6
countNeighbors 2073 4
countNeighbors 399 4
countNeighbors 2955 5
countNeighbors 2496 6
countNeighbors 1755 4
countNeighbors 2079 4
countNeighbors 87 4
countNeighbors 324 3
countNeighbors 1317 4
countNeighbors 2013 6
countNeighbors 1854 7
countNeighbors 1083 4
countNeighbors 1818 3
countNeighbors 612 4
countNeighbors 1578 3
countNeighbors 2625 3
countNeighbors 1512 4
countNeighbors 21 4
countNeighbors 2139 13
countNeighbors 2307 6
countNeighbors 771 7
countNeighbors 1800 6
countNeighbors 759 7
countNeighbors 1383 6
countNeighbors 1389 6
countNeighbors 2247 6
countNeighbors 513 6
countNeighbors 1443 5
countNeighbors 1647 5
countNeighbors 1377 5
countNeighbors 1821 4
countNeighbors 828 4
countNeighbors 1950 4
countNeighbors 2589 4
countNeighbors 447 4
countNeighbors 495 4
countNeighbors 2877 5
countNeighbors 2445 4
countNeighbors 2865 4
countNeighbors 1704 4
countNeighbors 2961 5
countNeighbors 1947 4
countNeighbors 2286 5
countNeighbors 1707 5
countNeighbors 555 4
countNeighbors 2661 4
countNeighbors 1092 3
countNeighbors 1842 4
countNeighbors 2331 4
countNeighbors 2145 5
countNeighbors 2157 6
countNeighbors 189 6
countNeighbors 642 6
countNeighbors 2703 7
countNeighbors 33 6
countNeighbors 99 6
countNeighbors 1986 6
countNeighbors 1338 6
countNeighbors 735 6
countNeighbors 1146 6
countNeighbors 1491 6
countNeighbors 180 4
countNeighbors 2847 4
countNeighbors 2760 4
countNeighbors 717 5
countNeighbors 963 4
countNeighbors 2604 3
countNeighbors 2436 3
countNeighbors 2442 6
countNeighbors 2298 6
countNeighbors 1176 6
countNeighbors 999 5
countNeighbors 432 7
countNeighbors 1872 7
countNeighbors 1617 6
countNeighbors 897 6
countNeighbors 522 6
countNeighbors 1185 5
countNeighbors 1347 4
countNeighbors 1554 4
countNeighbors 162 4
countNeighbors 1080 4
countNeighbors 2169 4
countNeighbors 2634 5
countNeighbors 1782 6
countNeighbors 2517 6
countNeighbors 2061 4
countNeighbors 723 3
countNeighbors 60 4
countNeighbors 1500 4
countNeighbors 1905 4
countNeighbors 1767 4
countNeighbors 2688 6
countNeighbors 891 5
countNeighbors 2670 5
countNeighbors 2076 6
countNeighbors 885 6
countNeighbors 2082 6
countNeighbors 429 4
countNeighbors 2583 4
countNeighbors 2544 4
countNeighbors 1374 4
countNeighbors 1077 4
countNeighbors 1758 4
countNeighbors 2991 6
countNeighbors 1689 4
countNeighbors 2091 4
countNeighbors 1869 3
countNeighbors 1005 4
countNeighbors 1299 4
countNeighbors 2568 5
countNeighbors 2799 6
countNeighbors 75 6
countNeighbors 732 3
countNeighbors 1776 6
countNeighbors 1350 6
countNeighbors 318 6
countNeighbors 603 6
countNeighbors 1470 4
countNeighbors 2118 5
countNeighbors 27 4
countNeighbors 477 4
countNeighbors 1089 4
countNeighbors 2283 4
countNeighbors 549 7
countNeighbors 1398 7
countNeighbors 1968 6
countNeighbors 1638 3
countNeighbors 2499 4
countNeighbors 2406 4
countNeighbors 531 4
countNeighbors 348 6
countNeighbors 2340 5
countNeighbors 1701 4
countNeighbors 621 4
countNeighbors 2556 4
countNeighbors 39 5
countNeighbors 1944 12
countNeighbors 2943 8
countNeighbors 1371 33
countNeighbors 2313 8
countNeighbors 1236 6
countNeighbors 2319 4
countNeighbors 918 4
countNeighbors 1122 3
countNeighbors 2346 6
countNeighbors 186 4
countNeighbors 1110 4
countNeighbors 2571 3
countNeighbors 2763 4
countNeighbors 1920 6
countNeighbors 1542 5
countNeighbors 1596 5
countNeighbors 1857 5
countNeighbors 546 5
countNeighbors 330 5
countNeighbors 1575 3
countNeighbors 2580 4
countNeighbors 1983 4
countNeighbors 168 4
countNeighbors 2133 5
countNeighbors 1062 3
countNeighbors 1422 4
countNeighbors 2328 4
countNeighbors 747 4
countNeighbors 2472 4
countNeighbors 1143 4
countNeighbors 1074 3
countNeighbors 345 4
countNeighbors 2484 4
countNeighbors 927 4
countNeighbors 93 3
countNeighbors 849 4
countNeighbors 1602 3
countNeighbors 2907 4
countNeighbors 1056 4
countNeighbors 798 4
countNeighbors 2748 6
countNeighbors 2619 6
countNeighbors 2547 4
countNeighbors 1245 4
countNeighbors 1227 4
countNeighbors 2127 4
countNeighbors 1224 5
countNeighbors 1425 5
countNeighbors 1977 5
countNeighbors 1131 4
countNeighbors 1503 4
countNeighbors 2664 4
countNeighbors 1230 4
countNeighbors 384 4
countNeighbors 819 4
countNeighbors 2430 3
countNeighbors 423 5
countNeighbors 2697 4
countNeighbors 2106 6
countNeighbors 2457 3
countNeighbors 2793 3
countNeighbors 1773 3
countNeighbors 1128 4
countNeighbors 2733 3
countNeighbors 1608 3
countNeighbors 144 5
countNeighbors 2523 5
countNeighbors 2883 4
countNeighbors 1941 3
countNeighbors 1635 3
countNeighbors 1662 4
countNeighbors 171 6
countNeighbors 2673 5
countNeighbors 2655 3
countNeighbors 396 3
countNeighbors 2481 3
countNeighbors 1713 3
countNeighbors 120 3
countNeighbors 1044 3
countNeighbors 2676 5
countNeighbors 1653 3
countNeighbors 1332 3
countNeighbors 2532 3
countNeighbors 1671 3
countNeighbors 2694 3
countNeighbors 1497 3
countNeighbors 948 3
countNeighbors 1302 4
countNeighbors 2007 3
countNeighbors 2838 3
countNeighbors 2019 3
countNeighbors 1251 3
countNeighbors 2370 3
countNeighbors 2253 3
countNeighbors 1410 5
countNeighbors 2643 5
countNeighbors 1902 6
countNeighbors 1887 6
countNeighbors 1011 6
countNeighbors 2241 6
countNeighbors 666 5
countNeighbors 975 3
countNeighbors 2229 3
countNeighbors 480 3
countNeighbors 1320 3
countNeighbors 2385 3
countNeighbors 903 3
countNeighbors 2289 5
countNeighbors 1644 5
countNeighbors 1353 6
countNeighbors 2796 3
countNeighbors 2631 4
countNeighbors 1926 3
countNeighbors 1155 4
countNeighbors 129 4
countNeighbors 1248 4
countNeighbors 156 3
countNeighbors 1161 3
countNeighbors 2970 3
countNeighbors 2301 3
countNeighbors 1476 3
countNeighbors 633 2
countNeighbors 1017 3
countNeighbors 2919 4
countNeighbors 2310 17
countNeighbors 1440 3
countNeighbors 2400 3
countNeighbors 2466 3
countNeighbors 1479 5
countNeighbors 993 6
countNeighbors 2790 6
countNeighbors 2049 4
countNeighbors 270 3
countNeighbors 1962 3
countNeighbors 2757 3
countNeighbors 1407 3
countNeighbors 1623 3
countNeighbors 1023 3
countNeighbors 2667 3
countNeighbors 1551 3
countNeighbors 1431 3
countNeighbors 1173 4
countNeighbors 213 3
countNeighbors 915 4
countNeighbors 1566 3
countNeighbors 2055 3
countNeighbors 1737 3
countNeighbors 2412 3
countNeighbors 390 3
countNeighbors 2787 3
countNeighbors 2559 3
countNeighbors 2415 3
countNeighbors 2820 2
countNeighbors 2151 2
countNeighbors 2010 3
countNeighbors 2259 4
countNeighbors 705 3
countNeighbors 354 4
countNeighbors 123 5
countNeighbors 2187 3
countNeighbors 291 7
countNeighbors 2424 5
countNeighbors 1392 7
countNeighbors 954 5
countNeighbors 564 6
countNeighbors 204 6
countNeighbors 1722 6
countNeighbors 2742 6
countNeighbors 249 4
countNeighbors 924 4
countNeighbors 2841 4
countNeighbors 228 4
countNeighbors 1752 3
countNeighbors 1242 4
countNeighbors 2613 4
countNeighbors 786 3
countNeighbors 2901 4
countNeighbors 372 3
countNeighbors 510 3
countNeighbors 906 4
countNeighbors 1263 3
countNeighbors 2418 6
countNeighbors 2265 3
countNeighbors 2805 3
countNeighbors 1326 3
countNeighbors 1428 3
countNeighbors 2220 3
countNeighbors 1827 3
countNeighbors 2658 4
countNeighbors 822 3
countNeighbors 1965 4
countNeighbors 2268 3
countNeighbors 1815 3
countNeighbors 1761 5
countNeighbors 2700 5
countNeighbors 774 4
countNeighbors 1329 5
countNeighbors 1395 4
countNeighbors 936 4
countNeighbors 1014 3
countNeighbors 327 4
countNeighbors 2100 3
countNeighbors 1158 3
countNeighbors 1683 4
countNeighbors 2490 3
countNeighbors 1845 3
countNeighbors 1914 5
countNeighbors 408 5
countNeighbors 2433 4
countNeighbors 1695 4
countNeighbors 2184 3
countNeighbors 1884 3
countNeighbors 1980 3
countNeighbors 276 3
countNeighbors 699 3
countNeighbors 63 3
countNeighbors 1437 3
countNeighbors 2994 2
countNeighbors 870 3
countNeighbors 1494 3
countNeighbors 561 3
countNeighbors 2451 3
countNeighbors 1359 3
countNeighbors 1839 3
countNeighbors 2853 4
countNeighbors 2814 3
countNeighbors 1863 3
countNeighbors 1140 3
countNeighbors 243 3
countNeighbors 795 3
countNeighbors 984 3
countNeighbors 2829 3
countNeighbors 111 3
countNeighbors 609 3
countNeighbors 2421 3
countNeighbors 1545 3
countNeighbors 1053 3
countNeighbors 2727 3
countNeighbors 714 4
countNeighbors 2148 3
countNeighbors 2736 4
countNeighbors 273 3
countNeighbors 1953 3
countNeighbors 1419 3
countNeighbors 1668 3
countNeighbors 1848 2
countNeighbors 1974 3
countNeighbors 1917 3
countNeighbors 1368 3
countNeighbors 879 3
countNeighbors 1992 2
countNeighbors 2610 3
countNeighbors 1449 3
countNeighbors 279 4
countNeighbors 957 4
countNeighbors 1485 3
countNeighbors 2874 13
countNeighbors 966 8
countNeighbors 360 7
countNeighbors 1101 4
countNeighbors 57 4
countNeighbors 1182 4
countNeighbors 2043 3
countNeighbors 1404 3
countNeighbors 1743 5
countNeighbors 1125 4
countNeighbors 2388 4
countNeighbors 138 4
countNeighbors 2376 4
countNeighbors 174 4
countNeighbors 114 4
countNeighbors 252 4
countNeighbors 2859 4
countNeighbors 1296 4
countNeighbors 1833 4
countNeighbors 2685 4
countNeighbors 1041 5
countNeighbors 282 4
countNeighbors 708 4
countNeighbors 570 4
countNeighbors 2175 5
countNeighbors 2136 4
countNeighbors 2004 4
countNeighbors 1923 4
countNeighbors 492 24
countNeighbors 1557 3
countNeighbors 468 3
countNeighbors 9 3
countNeighbors 1311 5
countNeighbors 2982 3
countNeighbors 2205 3
countNeighbors 1698 3
countNeighbors 1791 3
countNeighbors 1929 3
countNeighbors 456 3
countNeighbors 2325 3
countNeighbors 462 3
countNeighbors 1416 3
countNeighbors 2985 3
countNeighbors 1164 3
countNeighbors 1050 3
countNeighbors 2223 3
countNeighbors 1344 3
countNeighbors 2211 3
countNeighbors 69 5
countNeighbors 567 5
countNeighbors 45 4
countNeighbors 678 4
countNeighbors 507 3
countNeighbors 1875 3
countNeighbors 2598 3
countNeighbors 1878 4
countNeighbors 1563 3
countNeighbors 1113 4
countNeighbors 2835 3
countNeighbors 888 3
countNeighbors 1215 3
countNeighbors 1218 3
countNeighbors 1461 3
countNeighbors 66 3
countNeighbors 405 3
countNeighbors 1341 4
countNeighbors 201 3
countNeighbors 2640 2
countNeighbors 912 2
countNeighbors 2448 3
countNeighbors 2577 3
countNeighbors 1071 3
countNeighbors 1632 4
countNeighbors 246 3
countNeighbors 1047 3
countNeighbors 1266 2
countNeighbors 1197 2
countNeighbors 2172 2
countNeighbors 2295 2
countNeighbors 834 3
countNeighbors 2427 3
countNeighbors 2691 3
countNeighbors 1935 3
countNeighbors 177 2
countNeighbors 393 4
countNeighbors 1467 2
countNeighbors 1995 3
countNeighbors 264 3
countNeighbors 2934 3
countNeighbors 2067 3
countNeighbors 1659 3
countNeighbors 2322 2
countNeighbors 2679 3
countNeighbors 939 3
countNeighbors 42 3
countNeighbors 2439 2
countNeighbors 1119 3
countNeighbors 294 3
countNeighbors 1605 2
countNeighbors 639 3
countNeighbors 2232 3
countNeighbors 2238 2
countNeighbors 2616 3
countNeighbors 1032 3
countNeighbors 2058 3
countNeighbors 2652 3
countNeighbors 1956 2
countNeighbors 15 3
countNeighbors 1779 3
countNeighbors 1233 3
countNeighbors 777 3
countNeighbors 2988 3
countNeighbors 84 2
countNeighbors 933 3
countNeighbors 1269 3
countNeighbors 2754 3
countNeighbors 1515 3
countNeighbors 2124 3
countNeighbors 744 3
countNeighbors 1998 3
countNeighbors 105 3
countNeighbors 216 3
countNeighbors 654 3
countNeighbors 996 2
countNeighbors 831 4
countNeighbors 72 2
countNeighbors 1533 2
countNeighbors 1149 3
countNeighbors 1569 5
countNeighbors 1038 3
countNeighbors 1806 5
countNeighbors 2574 3
countNeighbors 402 3
countNeighbors 1539 3
countNeighbors 483 3
countNeighbors 1134 2
countNeighbors 24 2
countNeighbors 2775 4
countNeighbors 972 3
countNeighbors 81 2
countNeighbors 2025 3
countNeighbors 1881 3
countNeighbors 2034 2
countNeighbors 1095 2
countNeighbors 1749 3
countNeighbors 441 3
countNeighbors 258 3
countNeighbors 1059 3
countNeighbors 2916 5
countNeighbors 195 5
countNeighbors 2781 4
countNeighbors 2244 3
countNeighbors 2931 4
countNeighbors 816 3
countNeighbors 2646 3
countNeighbors 303 3
countNeighbors 2958 3
countNeighbors 1803 3
countNeighbors 2772 3
countNeighbors 2379 3
countNeighbors 2937 3
countNeighbors 1836 3
countNeighbors 459 3
countNeighbors 2562 3
countNeighbors 267 3
countNeighbors 807 4
countNeighbors 1458 3
countNeighbors 1305 4
countNeighbors 1932 3
countNeighbors 1764 3
countNeighbors 2199 4
countNeighbors 2622 3
countNeighbors 2277 4
countNeighbors 978 3
countNeighbors 2628 3
countNeighbors 864 4
countNeighbors 2361 4
countNeighbors 1191 4
countNeighbors 1020 3
countNeighbors 1212 3
countNeighbors 2505 4
countNeighbors 2550 4
countNeighbors 627 3
countNeighbors 900 4
countNeighbors 537 3
countNeighbors 369 3
countNeighbors 426 4
countNeighbors 309 3
countNeighbors 1260 33
countNeighbors 2706 4
countNeighbors 1620 4
countNeighbors 846 2
countNeighbors 2358 3
countNeighbors 2718 3
countNeighbors 2682 3
countNeighbors 435 3
countNeighbors 1356 3
countNeighbors 660 3
countNeighbors 2892 3
countNeighbors 498 2
countNeighbors 855 2
countNeighbors 2904 3
countNeighbors 2001 3
countNeighbors 741 3
countNeighbors 1335 3
countNeighbors 1518 3
countNeighbors 2709 3
countNeighbors 1719 3
countNeighbors 2487 3
countNeighbors 261 3
countNeighbors 2115 3
countNeighbors 1452 3
countNeighbors 2112 2
countNeighbors 1728 2
countNeighbors 159 3
countNeighbors 2832 3
countNeighbors 1677 3
countNeighbors 813 3
countNeighbors 474 3
countNeighbors 669 3
countNeighbors 2193 3
countNeighbors 594 2
countNeighbors 1194 3
countNeighbors 2154 2
countNeighbors 1068 3
countNeighbors 1686 3
countNeighbors 2871 2
countNeighbors 837 2
countNeighbors 2262 3
countNeighbors 2601 3
countNeighbors 810 3
countNeighbors 2097 2
countNeighbors 1086 2
countNeighbors 2142 56

computeAPSP Time
computeAPSP 978
computeAPSP 7
computeAPSP 8
computeAPSP 9
computeAPSP 7
computeAPSP 6
computeAPSP 6
computeAPSP 8
computeAPSP 7
computeAPSP 5
computeAPSP 5
computeAPSP 6
computeAPSP 6
computeAPSP 6
computeAPSP 5
computeAPSP 5
computeAPSP 6
computeAPSP 6
computeAPSP 4
computeAPSP 5
computeAPSP 6
computeAPSP 4
computeAPSP 6
computeAPSP 7
computeAPSP 4
computeAPSP 4
computeAPSP 4
computeAPSP 5
computeAPSP 5
computeAPSP 4
computeAPSP 4
computeAPSP 5
computeAPSP 4
computeAPSP 4
computeAPSP 4
computeAPSP 5
computeAPSP 5
computeAPSP 4
computeAPSP 4
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 4
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 4
computeAPSP 4
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 5
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 4
computeAPSP 4
computeAPSP 4
computeAPSP 4
computeAPSP 3
computeAPSP 4
computeAPSP 5
computeAPSP 5
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 4
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 4
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 3
computeAPSP 2
computeAPSP 4
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 4
computeAPSP 3
computeAPSP 3
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 4
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 6
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 2
computeAPSP 1
computeAPSP 1
computeAPSP 3
computeAPSP 3
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 9
computeAPSP 1
computeAPSP 1
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 1
computeAPSP 3
computeAPSP 2
computeAPSP 1
computeAPSP 3
computeAPSP 2
computeAPSP 3
computeAPSP 2
computeAPSP 2
computeAPSP 2
computeAPSP 2
